"ArtikelID","Omschrijving","Eenheid","Inhoud","Prijs","Barcode","Leverancier","Categorie","Subcategorie"
"VH5126.1","Komkommer halve maan 5mm","zk","1 kg","01.???","5126","Bavaria","f","0"
"VH5129.1","Komkommer schijf 17mm","zk","1 kg","???.45","5129","Bavaria","f","0"
"VH5131.1","Komkommerstick 1 cm","bk","1 kg","???.95","5131","Bavaria","f","0"
"VH5138.1","Komkommer schijf z schil 3mm","zk","1 kg","???.95","5138","Bavaria","f","0"
"VH5139.1","Komkommer schijf z schil 5mm","zk","1 kg","???.95","5139","Bavaria","f","0"
"VH5141.1","Komkommer halve maan z schil 5mm","zk","1 kg","???.95","5141","Bavaria","f","0"
"VH5142.1","Knolselderij blok 5mm","zk","1 kg","01.???","5142","Bavaria","f","0"
"VH5143.1","Knolselderij blok 8mm","zk","1 kg","01.???","5143","Bavaria","f","0"
"VH5144.1","Knolselderij blok 12 mm","zk","1 kg","01.???","5144","Bavaria","f","0"
"VH5146.1","Knolselderij Julienne 1,6mm","zk","1 kg","01.???","5146","Bavaria","f","0"
"VH5147.1","Knolselderij Julienne 3mm","zk","1 kg","01.???","5147","Bavaria","f","0"
"VH5153.1","Knoflook schoon vers","zk","1 kg","???.95","5153","Bavaria","f","0"
"VH5153.2","Knoflook","zk","1 kg","???.95","6,93767E+12","Bavaria","f","0"
"VH5154.1","Knoflook schoon vers","zk","500 gr","???.75","5154","Bavaria","f","0"
"VH5158.1","Koolraap blok 12mm","zk","1 kg","???.95","5158","Bavaria","f","0"
"VH5162.1","Koolraap stift 5mm","zk","1 kg","01.???","5162","Bavaria","f","0"
"VH5171.1","Koolrabi blok 8mm","zk","1 kg","???.95","5171","Bavaria","f","0"
"VH5176.1","Koolrabi stift 5mm","zk","1 kg","???.95","5176","Bavaria","f","0"
"VH5177.1","Koolrabi stift 8 mm","zk","1 kg","???.95","5177","Bavaria","f","0"
"VH5178.1","Koolrabi stift 12 mm","zk","1 kg","???.95","5178","Bavaria","f","0"
"VH5185.1","Chinese kool 10 mm","zk","1 kg","???.25","5185","Bavaria","f","0"
"VH5186.1","Chinese kool 10mm","zk","1 kg","???.25","5186","Bavaria","f","0"
"VH5187.1","Chinese Kool 17mm","zk","1 kg","???.25","5187","Bavaria","f","0"
"VH5190.1","Groenekool 3mm","zk","1 kg","01.???","5190","Bavaria","f","0"
"VH5191.1","Groenkool 5mm","zk","1 kg","01.???","5191","Bavaria","f","0"
"VH5192.1","Groenekool 10 mm","zk","1 kg","01.???","5192","Bavaria","f","0"
"VH5194.1","Groenekool 17 mm","zk","1 kg","01.???","5194","Bavaria","f","0"
"VH5195.1","Rodekool julienne 3mm","zk","1 kg","???.25","5195","Bavaria","f","0"
"VH5196.1","Rodekool middel 2mm","zk","1 kg","???.25","5196","Bavaria","f","0"
"VH5200.1","Spitskool 3mm","zk","1 kg","01.???","5200","Bavaria","f","0"
"VH5201.1","Spitskool 5mm","zk","1 kg","01.???","5201","Bavaria","f","0"
"VH5202.1","Spitskool 10mm","zk","1 kg","01.???","5202","Bavaria","f","0"
"VH5203.1","Spitskool 17mm","zk","1 kg","01.???","5203","Bavaria","f","0"
"VH5208.1","Witte kool julienne 3mm","zk","1 kg","01.???","5208","Bavaria","f","0"
"VH5208.2","Witte kool julienne 3mm","zk","1 kg","01.???","8,71241E+12","Bavaria","f","0"
"VH5209.1","Witte kool kool mes 2mm","zk","1 kg","01.???","5209","Bavaria","f","0"
"VH5210.1","Witte kool strip 2mm","zk","1 kg","01.???","5210","Bavaria","f","0"
"VH5220.1","Paksoi 5 mm","zk","1 kg","???.75","5220","Bavaria","f","0"
"VH5221.1","Paksoi 10mm","zk","1 kg","???.75","5221","Bavaria","f","0"
"VH5222.1","Paksoi 17mm","zk","1 kg","???.75","5222","Bavaria","f","0"
"VH5228.1","Paprika geel blok 5 mm","zk","1 kg","???.95","8,71241E+12","Bavaria","f","0"
"VH5229.1","Paprika geel blok 8mm","zk","1 kg","???.95","5229","Bavaria","f","0"
"VH5232.1","Paprika geel reep 3mm","zk","1 kg","???.95","5232","Bavaria","f","0"
"VH5233.1","Paprikageel reep 5mm","zk","1 kg","???.95","5233","Bavaria","f","0"
"VH5239.1","Paprika groen blok 8mm","zk","1 kg","???.95","5239","Bavaria","f","0"
"VH5243.1","Paprika groen reep 5mm","zk","1 kg","???.95","5243","Bavaria","f","0"
"VH5254.1","Paprika rood blok 5 mm","zk","1 kg","???.95","5254","Bavaria","f","0"
"VH5255.1","Paprika rood blok 8mm","zk","1 kg","???.95","5255","Bavaria","f","0"
"VH5259.1","Paprika rood reep 5mm","zk","1 kg","???.95","5259","Bavaria","f","0"
"VH5264.1","Paprika mix blok 8mm flow","zk","1 kg","???.95","5264","Bavaria","f","0"
"VH5267.1","Paprika mix blok 12mm","zk","1 kg","???.95","5267","Bavaria","f","0"
"VH5268.1","Paprika mix blok 20mm","zk","1 kg","???.95","5268","Bavaria","f","0"
"VH5269.1","Paprika rood/groen reep 3mm","zk","1 kg","???.95","5269","Bavaria","f","0"
"VH5270.1","Paprika mix stift 5mm","zk","1 kg","???.95","5270","Bavaria","f","0"
"VH5276.1","Paprika mix 3kleuren stift 20 mm","zk","1 kg","???.95","5276","Bavaria","f","0"
"VH5279.1","Paprika mix 3kleuren stift 5 mm","zk","1 kg","???.95","5279","Bavaria","f","0"
"VH5280.1","Paprika mix 3 kleuren stift 8mm","zk","1 kg","???.95","5280","Bavaria","f","0"
"VH5295.1","Prei fijn 3mm","zk","1 kg","???.45","5295","Bavaria","f","0"
"VH5295.2","Prei fijn 3mm","zk","1 kg","???.45","8,71241E+12","Bavaria","f","0"
"VH5296.1","Prei middel 5mm","zk","1 kg","???.45","5296","Bavaria","f","0"
"VH5297.1","Prei grof 10mm","zk","1 kg","???.45","5297","Bavaria","f","0"
"VH5298.1","Prei grof 17mm","zk","1 kg","???.45","5298","Bavaria","f","0"
"VH5307.1","Rabarber 17mm","zk","1 kg","0","5307","Bavaria","f","0"
"VH5309.1","Radijs schoon","zk","1 kg","???.95","5309","Bavaria","f","0"
"VH5314.1","Radijs Julien 3mm","zk","1 kg","???.95","5314","Bavaria","f","0"
"VH5315.1","Radijs stift 5mm","zk","1 kg","???.95","5315","Bavaria","f","0"
"VH5318.1","Radijs plak 3mm","zk","1 kg","???.95","5318","Bavaria","f","0"
"VH5319.1","Radijs plak 5mm","zk","1 kg","???.95","5319","Bavaria","f","0"
"VH5323.1","Rettich blok 8mm","zk","1 kg","???.55","5323","Bavaria","f","0"
"VH5327.1","Rettich jullienne 3mm","zk","1 kg","???.55","5327","Bavaria","f","0"
"VH5328.1","Rettich stift 5mm","zk","1 kg","???.55","5328","Bavaria","f","0"
"VH5342.1","Snijboom Chinese ruit 17mm","zk","1 kg","???.95","5342","Bavaria","f","0"
"VH5343.1","Sperziboon gebroken","zk","1 kg","???.95","5343","Bavaria","f","0"
"VH5351.1","Spinazie gewassen PVH","zk","350 gr","???.69","5351","Bavaria","f","0"
"VH5351.2","Spinazie gewassen PVH","zk","350 gr","???.69","8,71669E+12","Bavaria","f","0"
"VH5356.1","Spruiten D schoon","zk","1 kg","???.95","5356","Bavaria","f","0"
"VH5360.1","Tauge gewassen","zk","1 kg","01.???","5360","Bavaria","f","0"
"VH5364.1","Tomaat intence plak 5mm","zk","1 kg","???.75","5364","Bavaria","f","0"
"VH5366.1","Tomaat in vieren","zk","1 kg","???.95","5366","Bavaria","f","0"
"VH5368.1","Bosui 5mm","zk","1 kg","07.???","5368","Bavaria","f","0"
"VH5368.2","Bosui 5 mm","zk","1 kg","07.???","8,71241E+12","Bavaria","f","0"
"VH5370.1","Uien blok 5mm flow","zk","1 kg","???.35","5370","Bavaria","f","0"
"VH5371.1","Uien blok 8mm","zk","1 kg","???.15","5371","Bavaria","f","0"
"VH5372.1","Uien blok 12mm","zk","1 kg","???.15","5372","Bavaria","f","0"
"VH5373.1","Uien nlok 20mm","zk","1 kg","???.15","5373","Bavaria","f","0"
"VH5374.1","Uien ring 3mm","zk","1 kg","???.15","5374","Bavaria","f","0"
"VH5375.1","Uien ring 5mm","zk","1 kg","???.25","5375","Bavaria","f","0"
"VH5377.1","Uien ring 1/2 3mm","zk","1 kg","???.15","5377","Bavaria","f","0"
"VH5377.2","Uien ring 1/2 3mm","zk","1 kg","???.15","8,71241E+12","Bavaria","f","0"
"VH5381.1","Uien stift 8mm","zk","1 kg","???.15","5381","Bavaria","f","0"
"VH5385.1","Uien schoon","zk","1 kg","0.95","5385","Bavaria","f","0"
"VH5389.1","Uien rood schoon","zk","1 kg","???.55","5389","Bavaria","f","0"
"VH5390.1","Uien rood blok 5mm","zk","1 kg","???.75","5390","Bavaria","f","0"
"VH5390.2","Uien rood blok 5 mm","zk","1 kg","???.75","8,71241E+12","Bavaria","f","0"
"VH5391.1","Uien rood blok 8mm","zk","1 kg","???.75","5391","Bavaria","f","0"
"VH5393.1","Uien rood blok 20 mm","zk","1 kg","???.75","5393","Bavaria","f","0"
"VH5394.1","Uien ring rood ring 3mm","zk","1 kg","???.75","5394","Bavaria","f","0"
"VH5396.1","Uien rood ring 1/2 3mm","zk","1 kg","01.???","5396","Bavaria","f","0"
"VH5398.1","Uien rood stift 5mm","zk","1 kg","???.75","5398","Bavaria","f","0"
"VH5405.1","Venkel blok 8mm","zk","1 kg","???.75","5405","Bavaria","f","0"
"VH5407.1","Venkel julienne 3mm","zk","1 kg","???.75","5407","Bavaria","f","0"
"VH5408.1","Venkel stift 5mm","zk","1 kg","???.75","5408","Bavaria","f","0"
"VH5416.1","Uien blok 30 mm","zk","1 kg","???.15","5416","Bavaria","f","0"
"VH5421.1","Waspeen bolletjes","zk","1 kg","???.75","5421","Bavaria","f","0"
"VH5424.1","Winterwortel geschild heel","zk","1 kg","???.25","5424","Bavaria","f","0"
"VH5426.1","Winterwortel geschild heel","zk","1 kg","???.35","5426","Bavaria","f","0"
"VH5426.2","Winterwortel 12 mm","zk","1 kg","???.35","1,21E+12","Bavaria","f","0"
"VH5427.1","Winterwortel stift 5mm","zk","1 kg","???.35","5427","Bavaria","f","0"
"VH5427.2","Winterwortel stift 5mm","zk","1 kg","???.35","8,71241E+12","Bavaria","f","0"
"VH5428.1","Winterwortel stift 8mm","zk","1 kg","???.35","5428","Bavaria","f","0"
"VH5429.1","Winterwortel stift 12 mm","zk","1 kg","???.35","5429","Bavaria","f","0"
"VH5430.1","Winterwortel blok 5mm","zk","1 kg","???.35","5430","Bavaria","f","0"
"VH5431.1","Winterwortel blok 8mm","zk","1 kg","???.35","5431","Bavaria","f","0"
"VH5432.1","Winterwortel blok 12 mm","zk","1 kg","???.35","5432","Bavaria","f","0"
"VH5433.1","Winterwortel blok 20mm","zk","1 kg","???.35","5433","Bavaria","f","0"
"VH5434.1","Winterwortel schijf 3mm","zk","1 kg","???.35","5434","Bavaria","f","0"
"VH5439.1","Winterwortel stick 1 cm","zk","1 kg","???.95","5439","Bavaria","f","0"
"VH5441.1","Winterwortel geel blok 20 mm","zk","1 kg","???.45","5441","Bavaria","f","0"
"VH5451.1","Witlof middel 5mm","zk","1 kg","???.45","5451","Bavaria","f","0"
"VH5452.1","Witlof grof 10mm","zk","1 kg","???.45","5452","Bavaria","f","0"
"VH5453.1","Witlof grof 17mm","zk","1 kg","???.45","5453","Bavaria","f","0"
"VH5459.1","Aardappel zoet blok 8 mm","zk","1 kg","04.???","5459","Bavaria","f","0"
"VH5460.1","Aardappel zoet blok 12mm","zk","1 kg","04.???","5460","Bavaria","f","0"
"VH5461.1","Aardappel zoet blok 20 mm","zk","1 kg","04.???","5461","Bavaria","f","0"
"VH5470.1","Zuurkool gecutterd","zk","1 kg","???.25","5470","Bavaria","f","0"
"VH5491.1","Uien rood blok 8mm","zk","500 gr","0.88","5491","Bavaria","f","0"
"VH5504.1","Appel blok 5mm","zk","1 kg","???.95","5504","Bavaria","f","0"
"VH5504.2","Appelblok 5 mm","zk","1 kg","???.95","8,71241E+12","Bavaria","f","0"
"VH5505.1","Appel blok 8mm","zk","1 kg","???.95","5505","Bavaria","f","0"
"VH5506.1","Appel blok 12mm","zk","1 kg","???.95","5506","Bavaria","f","0"
"VH5507.1","Appel blok 20mm","zk","1 kg","???.95","5507","Bavaria","f","0"
"VH5508.1","Appel heel geboord","zk","1 kg","???.75","5508","Bavaria","f","0"
"VH5509.1","Appel in vieren","zk","1 kg","???.95","5509","Bavaria","f","0"
"VH5510.1","Appel julien 3mm","zk","1 kg","???.95","5510","Bavaria","f","0"
"VH5518.1","Fruitsal. Bonaire op sap","em","3 lt","0","5518","Bavaria","f","0"
"VH5519.1","Fruitsalade Tropical op sap","em","3 lt","0","5519","Bavaria","f","0"
"VH5520.1","Fruitsalade","bk","1 kg","06.???","5520","Bavaria","f","0"
"VH5524.1","Fruitsalade op sap","em","3 lt","12.???","5524","Bavaria","f","0"
"VH5524.2","Fruitsalade","emm","3 lt","12.???","8,71126E+12","Bavaria","f","0"
"VH5525.1","Sinaasappelpartjes","zk","1 kg","09.???","5525","Bavaria","f","0"
"VH5528.1","Ananas blokjes","zk","1 kg","09.???","5528","Bavaria","f","0"
"VH5530.1","Stoofperen in vieren","","5 kg","14.75","5530","Bavaria","f","0"
"VH5531.1","Stoofpeer heel klein","","5 kg","16.25","5531","Bavaria","f","0"
"VH5533.1","Pompoen blok 20 mm","zk","1 kg","???.95","5533","Bavaria","f","0"
"VH5535.1","Pastinaken plok 3mm","zk","1 kg","04.???","5535","Bavaria","f","0"
"VH5536.1","Grapefruit rood partjes","zk","1 kg","09.???","5536","Bavaria","f","0"
"VH5538.1","Mango blokjes","zk","1 kg","10.???","5538","Bavaria","f","0"
"VH5541.1","Aardbeien schoon ontkr","bk","1 kg","07.???","5541","Bavaria","f","0"
"VH5543.1","Meloen Galia blok","bk","1,5 kg","???.43","5543","Bavaria","f","0"
"VH5545.1","Pastinaken stift 5mm","zk","1 kg","04.???","5545","Bavaria","f","0"
"VH5551.1","Fruitspies","bk","20 st","25.???","5551","Bavaria","f","0"
"VH5553.1","Fruitsalade Luxe seas","sc","3 kg","16.95","5553","Bavaria","f","0"
"VH5553.2","Fruitsalade Luxe seas","sc","3 kg","16.95","8,71126E+12","Bavaria","f","0"
"VH5554.1","Fruitsalade Prof.","sc","3 kg","14.95","55545","Bavaria","f","0"
"VH5554.2","Fruitsalade Prof.","sc","3 kg","14.95","8,71126E+12","Bavaria","f","0"
"VH5554.3","Fruitsalade Prof.","sc","3 kg","14.95","8,71126E+12","Bavaria","f","0"
"VH5556.1","Pompoen blok 8 mm","zk","1 kg","???.95","5556","Bavaria","f","0"
"VH5557.1","Pompoen blok 12 mm","zk","1 kg","???.95","5557","Bavaria","f","0"
"VH5560.1","Fruitsalade Prof.","sc","1,5 kg","???.49","5560","Bavaria","f","0"
"VH5561.1","Fruitsalade Tropical op sap","em","5,5 lt","19.35","5561","Bavaria","f","0"
"VH5564.1","Grapefruit rood partjes","bk","1,5 kg","11.???","5564","Bavaria","f","0"
"VH5565.1","Sinaasappelpartjes","bk","1,5 kg","???.95","5565","Bavaria","f","0"
"VH5566.1","Ananas Gold blok","zk","1,5 kg","???.95","5566","Bavaria","f","0"
"VH5567.1","Mango stukjes","zk","1,5 kg","16.95","5567","Bavaria","f","0"
"VH5568.1","Meloen Galia blok","zk","1,5 kg","???.95","5568","Bavaria","f","0"
"VH5569.1","Meloen blokjes mix","zk","1,5 kg","???.95","5569","Bavaria","f","0"
"VH5575.1","Meloen Cantaloupe","zk","1,5 kg","???.95","5575","Bavaria","f","0"
"VH5575.2","Meloen Cantaloupe parten","bk","1,5 kg","???.95","8,71848E+12","Bavaria","f","0"
"VH5578.1","Kiwi schijven","zk","1,5 kg","???.95","5578","Bavaria","f","0"
"VH5604.1","Rauwkost Bistro","zk","1 kg","???.75","5604","Bavaria","f","0"
"VH5608.1","Rauwkost Brunoise","zk","1 kg","???.25","5608","Bavaria","f","0"
"VH5622.1","Rauwkost Italiaans","zk","1 kg","???.45","5622","Bavaria","f","0"
"VH5624.1","Rauwkost Julienne","zk","1 kg","???.25","5624","Bavaria","f","0"
"VH5627.1","Rauwkost Kreta","zk","1 kg","???.25","5627","Bavaria","f","0"
"VH5644.1","Rauwkost Salade","zk","1 kg","???.25","5644","Bavaria","f","0"
"VH5657.1","Rauwkost Tomaat","zk","1 kg","???.25","5657","Bavaria","f","0"
"VH5660.1","Rauwkost Waldorf","zk","1 kg","???.75","5660","Bavaria","f","0"
"VH5662.1","Rauwkost Hawai","zk","1 kg","???.25","5662","Bavaria","f","0"
"VH5667.1","Rauwkost Grieks","zk","1 kg","???.25","5660","Bavaria","f","0"
"VH5668.1","Rauwkost Vienna","zk","1 kg","???.45","5668","Bavaria","f","0"
"VH5669.1","Rauwkost Florida","zk","1 kg","???.95","5669","Bavaria","f","0"
"VH5674.1","Rauwkost Brazil","zk","1 kg","???.25","5674","Bavaria","f","0"
"VH5675.1","Rauwkost Highland","zk","1 kg","???.25","5675","Bavaria","f","0"
"VH5676.1","Rauwkost Prince","zk","1 kg","???.25","5676","Bavaria","f","0"
"VH5699.1","Rauwkost van de week","zk","1 kg","???.49","5699","Bavaria","f","0"
"VH5701.1","Asperge AA geschild","ks","2,5 kg","22.???","5701","Bavaria","f","0"
"VH5705.1","Baby-Carrots","zk","1 kg","???.45","5705","Bavaria","f","0"
"VH5707.1","Bami/Nasi groenten","zk","1 kg","???.25","5707","Bavaria","f","0"
"VH5708.1","Bouquet","zk","1 kg","???.95","5708","Bavaria","f","0"
"VH5710.1","Visgroenten","zk","1 kg","???.45","5710","Bavaria","f","0"
"VH5715.1","Bleekselderij stick 1 cm","zk","1 kg","???.95","5715","Bavaria","f","0"
"VH5718.1","Rettich stick 1 cm","bk","1 kg","04.???","5718","Bavaria","f","0"
"VH5720.1","Macaroni/Spagetti groenten","zk","1 kg","???.45","5720","Bavaria","f","0"
"VH5730.1","Mossel groenten","zk","1 kg","???.95","5730","Bavaria","f","0"
"VH5734.1","Groentesticks mix 1 cm","zk","1 kg","???.95","5734","Bavaria","f","0"
"VH5745.1","Ratatouille","zk","1 kg","???.95","5745","Bavaria","f","0"
"VH5750.1","Olijf zwart heel","zk","1 kg","???.75","5750","Bavaria","f","0"
"VH5762.1","Slalot banaan schoon","zk","1 kg","???.95","5762","Bavaria","f","0"
"VH5764.1","Sjalot blok 5mm","zk","1 kg","09.???","5764","Bavaria","f","0"
"VH5769.1","Groentemix Broccoli","zk","1 kg","???.95","5769","Bavaria","f","0"
"VH5782.1","Snoeptomaat","zk","1 kg","09.???","5782","Bavaria","f","0"
"VH5791.1","Tomaat Cherry schoon","zk","1 kg","???.75","5791","Bavaria","f","0"
"VH5791.2","Tomaat cherry schoon","zk","1 kg","???.75","8,71241E+12","Bavaria","f","0"
"VH5804.1","Soepgroente fijn","zk","1 kg","02.???","5804","Bavaria","f","0"
"VH5805.1","Soepgroenten normaal","zk","1 kg","???.25","5805","Bavaria","f","0"
"VH5807.1","Soepgroenten Erwten","zk","1 kg","???.95","5807","Bavaria","f","0"
"VH5808.1","Soepgroenten Julienne","zk","1 kg","???.25","5808","Bavaria","f","0"
"VH5815.1","Soepgroenten boeren","zk","1 kg","???.75","5815","Bavaria","f","0"
"VH5915.1","Gemengde sla fijn 5mm","zk","500 gr","???.48","5915","Bavaria","f","0"
"VH5916.1","Gemengde sla middel 10mm","zk","500 gr","???.48","5916","Bavaria","f","0"
"VH5917.1","Gemengde sla grof 17mm","zk","500 gr","???.48","5917","Bavaria","f","0"
"VH5920.1","Gemengde sla valk 10mm","zk","500 gr","???.48","5920","Bavaria","f","0"
"VH5930.1","Gemengde sla Paris 17mm","zk","250 gr","???.24","5930","Bavaria","f","0"
"VH5940.1","Gemengde sla Martin","zk","250 gr","???.24","5940","Bavaria","f","0"
"VH5942.1","Gemengde sla Classic","zk","1 kg","???.98","5942","Bavaria","f","0"
"VH5943.1","Sla Baby Leaf Mesclun","zk","250 gr","???.95","5943","Bavaria","f","0"
"VH5947.1","Gemengde sla Zorro","zk","250 gr","???.24","5947","Bavaria","f","0"
"VH5949.1","Gemengde sla Lagune","zk","500 gr","???.95","5949","Bavaria","f","0"
"VH5960.1","Ijsbergsla 5mm","zk","500 gr","???.35","5960","Bavaria","f","0"
"VH5961.1","Ijsbergsla 10mm","zk","500 gr","???.35","5961","Bavaria","f","0"
"VH5962.1","Ijsbergsla 17mm","zk","500 gr","???.35","5962","Bavaria","f","0"
"VH5966.1","Kropsla","zk","1 kg","???.95","5966","Bavaria","f","0"
"VH5969.1","Sla Vapiano 17mm","zk","1 kg","???.49","5969","Bavaria","f","0"
"VH5973.1","Winterwortel paars blok 12 mm","zk","1 kg","???.75","5973","Bavaria","f","0"
"VH5996.1","Gemengde sla Valro","zk","500 gr","???.88","5996","Bavaria","f","0"
"VH6003.1","Champignon in vieren","zk","1 kg","???.95","6003","Bavaria","f","0"
"VH6004.1","Champignons gesneden 3mm","zk","1 kg","0","6004","Bavaria","f","0"
"VH6007.1","Champignons grof 10mm","zk","1 kg","???.35","6007","Bavaria","f","0"
"VH60126.1","Fruitsalade Luxe","sc","3 kg","0","60126","Bavaria","f","0"
"VH6107.1","Kervel gehakt 2 x gesneden","zk","1 lg","???.75","6107","Bavaria","f","0"
"VH6119.1","Romaanse sla 17mm","zk","500 gr","???.88","6119","Bavaria","f","0"
"VH6122.1","Peterselie fijn 3x gehakt","zk","500 gr","???.95","6122","Bavaria","f","0"
"VH6123.1","Selderij fijn 3x gehakt","zk","500 gr","???.95","6123","Bavaria","f","0"
"VH6124.1","Kruiden mix fijn 3x gehakt","zk","500 gr","???.45","6124","Bavaria","f","0"
"VH6130.1","Rucola gewassen","zk","500 gr","???.45","6130","Bavaria","f","0"
"VH6133.1","Romaanse sla 5mm","zk","500 gr","???.73","6133","Bavaria","f","0"
"VH6203.1","Roerbak mix Italia","zk","1 kg","???.45","6203","Bavaria","f","0"
"VH6204.1","Roerbak mix Toscaans","zk","1 kg","???.95","6204","Bavaria","f","0"
"VH6206.1","Roerbak Bourgondisch","zk","1 kg","???.95","6206","Bavaria","f","0"
"VH6211.1","Roerbak vd Week","zk","1 kg","???.49","6211","Bavaria","f","0"
"VH6213.1","Roerbak Azie","zk","1 kg","???.25","6213","Bavaria","f","0"
"VH6214.1","Roerbak Hemels","zk","1 kg","???.49","62147","Bavaria","f","0"
"VH6215.1","Roerbak Vuchtse Mix","zk","1 kg","???.49","6215","Bavaria","f","0"
"VH6221.1","Roerbak mix special","zk","2,5 kg","???.38","6221","Bavaria","f","0"
"VH6223.1","Roerbak Osman","zk","1 kg","???.95","6223","Bavaria","f","0"
"VH70068.1","Kook puree met knolselderij","bk","1 st","0","70068","Bavaria","f","0"
"VH70071.1","Kook puree","bk","2 kg","04.???","710071","Bavaria","f","0"
"VH71100.1","Kookvers Chinese kool a la creme","bk","2 kg","08.???","71100","Bavaria","f","0"
"VH71270.1","Kook prei a la creme","bk","1 st","0","71270","Bavaria","f","0"
"VH71271.1","Kook rode kool+appel","bk","2 kg","07.???","71271","Bavaria","f","0"
"VH71380.1","Kook spitskool a la creme","bk","1 st","0","71380","Bavaria","f","0"
"VH71441.1","Kook witlof a la creme","bk","2 kg","11.???","714413","Bavaria","f","0"
"VH71680.1","Kook rodekool","bk","1 st","0","71680","Bavaria","f","0"
"VH72087.1","Tomatensoep","bk","4 lt","07.???","72087","Bavaria","f","0"
"VH72088.1","Saus Champignon","bk","2 lt","04.???","72088","Bavaria","f","0"
"VH72089.1","Uiensoep","bk","4 lt","???.61","72089","Bavaria","f","0"
"VH72090.1","Champignonsoep","bk","4 lt","06.???","72090","Bavaria","f","0"
