Sligro;ivp;vp;maat;eh;Sligro artikelomschrijving;prijs;Categorie;Subcategorie;barcode;Leverancier
903834.1;1;pk;200;gr;Ambachtelijke waldkorn crackers;1.90;f;Brood houdbaar;8710293057958;Sligro
272500.1;1;pk;200;gr;Ambachtelijke speltcrackers;1.81;f;Brood houdbaar;8710293089164;Sligro
107373.1;1;pk;400;gr;Hoy borrelcervelaat;5.18;d;Droge worst;8710309081755;Sligro
941727.1;1;pk;400;gr;Hoy borrelsalami;5.18;d;Droge worst;8710309081854;Sligro
675520.1;1;st;;;Dylon white’n’bright + vlekverwijderaar;2.38;o;Wasmiddelen;8710322018974;Sligro
236708.1;1;st;;;Dylon colour catcher double protection;3.94;o;Wasmiddelen;8710322220544;Sligro
867169.1;1;st;;;Dylon colour catcher&oxi vlekverwijd 30°;3.14;o;Wasmiddelen;8710322222715;Sligro
867193.1;1;fl;1;lt;Gruno sorbetsaus aardbei;4.13;f;Ijsbenodigdheden;8710328390012;Sligro
433525.1;1;cn;10;lt;Gruno sorbetsaus aardbeien, can;31.49;f;Ijsbenodigdheden;8710328390036;Sligro
867143.1;1;fl;1;lt;Gruno sorbetsaus sinaasappel;4.04;f;Ijsbenodigdheden;8710328391811;Sligro
867258.1;1;fl;1;lt;Gruno dessertsaus caramel;3.66;f;Ijsbenodigdheden;8710328393112;Sligro
867185.1;1;fl;1;lt;Gruno dessertsaus chocolade;3.52;f;Ijsbenodigdheden;8710328393211;Sligro
609956.1;1;cn;10;lt;Gruno dessertsaus chocolade;31.30;f;Ijsbenodigdheden;8710328393235;Sligro
609964.1;1;fl;1260;gr;Gruno apejus 1260gram;5.27;f;Ijsbenodigdheden;8710328396717;Sligro
610012.1;1;ds;240;cp;Van oordt pindakaas              cup 10g;27.03;f;Boterhamartikelen;8710348000601;Sligro
609930.1;1;ds;750;st;Van oordt peper 750 sticks;14.39;f;Kruiden en specerijen;8710348005729;Sligro
610038.1;1;ds;750;st;Van oordt zout 750 sticks;6.56;f;Kruiden en specerijen;8710348005736;Sligro
609972.1;1;tr;80;cp;V.oordt hazelnootpasta 80x15g;14.20;f;Boterhamartikelen;8710348289358;Sligro
609998.1;1;ds;500;st;Van oordt poedersuiker           500x10g;20.14;d;Suiker & zoetstoffen;8710348308264;Sligro
518134.1;1;st;;;Oordt verfrissingdoekjes;8.31;o;Cosmetica;8710348382462;Sligro
751407.1;1;ds;240;cp;V.oordt rinse appelstroop 240 cups;21.52;f;Boterhamartikelen;8710348448045;Sligro
750697.1;1;ds;240;cp;V.oordt honing melange           cup 15g;50.92;f;Boterhamartikelen;8710348448076;Sligro
751334.1;1;ds;80;cp;Fair trade original honing 80 cups;17.05;f;Boterhamartikelen;8710348452585;Sligro
751449.1;18;pk;400;gr;Venz hagelslag melk;1.63;f;Boterhamartikelen;8710391936919;Sligro
849145.1;18;pk;400;gr;Venz hagelslag puur;1.63;f;Boterhamartikelen;8710391936933;Sligro
835439.1;1;st;;;Klok eco kleurwasmiddel;3.61;o;Wasmiddelen;8710394252009;Sligro
505725.1;6;fl;75;cl;Karvan cevitam lim.siroop sinaasappel;2.84;d;Siropen;8710395945900;Sligro
391760.1;6;fl;75;cl;Karvan cevitam lim.siroop framboos;2.68;d;Siropen;8710395946006;Sligro
821914.1;6;fl;75;cl;Karvan cevitam lim.siroop grenadine;2.68;d;Siropen;8710395946020;Sligro
162755.1;6;fl;75;cl;Karvan cevitam lim.siroop aardbei;2.84;d;Siropen;8710395947065;Sligro
797856.1;6;fl;75;cl;Karvan cevitam lim.siroop cassis;2.68;d;Siropen;8710395947102;Sligro
211054.1;24;st;40;gr;Peijnenburg hapklaar minder suiker;0.42;f;Ontbijtkoek;8710397004766;Sligro
223763.1;5;st;475;gr;Peijnenburg gesneden ontbijtkoek;1.54;f;Ontbijtkoek;8710397161551;Sligro
223640.1;1;ds;2.1;kg;Peijnenburg ontbijtkoek 100 monopacks;10.07;f;Ontbijtkoek;8710397207228;Sligro
965514.1;3;pk;500;gr;Quaker cruesli 4 noten;2.28;f;Cereals;8710398016164;Sligro
614647.1;3;pk;500;gr;Quaker cruesli rozijnen;2.12;f;Cereals;8710398161451;Sligro
863411.1;3;pk;500;gr;Quaker cruesli appel rozijn;2.09;f;Cereals;8710398161475;Sligro
863445.1;6;pk;500;gr;Quaker cruesli appel/rozijn;2.14;f;Cereals;8710398161475;Sligro
863437.1;3;pk;500;gr;Quaker cruesli choco;2.28;f;Cereals;8710398161499;Sligro
719769.1;4;pk;965;gr;Quaker cruesli choco 4x965gram;3.45;f;Cereals;8710398161611;Sligro
510416.1;3;pk;500;gr;Quaker cruesli multifruit & fibre;2.47;f;Cereals;8710398161659;Sligro
541522.1;8;zk;175;gr;Lay’s chips paprika;0.94;f;Chips en snacks;8710398165060;Sligro
245993.1;1;zk;413;gr;Lay’s chips 5 smaken             mixpack;2.47;f;Chips en snacks;8710398165770;Sligro
420608.1;8;zk;175;gr;Lay’s chips naturel;0.94;f;Chips en snacks;8710398166227;Sligro
419505.1;4;pk;965;gr;Quaker cruesli appel rozijn       4x965g;3.39;f;Cereals;8710398168283;Sligro
565157.1;20;zk;60;gr;Duyvis pinda’s gezouten;0.53;d;Noten;8710398169662;Sligro
65115.1;20;zk;45;gr;Duyvis borrelnootjes provencale;0.60;d;Noten;8710398169686;Sligro
464377.1;20;zk;40;gr;Duyvis tijgernootjes bacon-kaas;0.60;d;Noten;8710398169709;Sligro
19326.1;20;zk;185;gr;Doritos nacho cheese;1.08;f;Chips en snacks;8710398170132;Sligro
421772.1;8;zk;300;gr;Duyvis borrelnootjes cocktail;1.71;d;Noten;8710398170316;Sligro
790037.1;10;pk;550;gr;Quaker h-o havermout naturel;1.14;f;Cereals;8710398170538;Sligro
751185.1;1;sz;357;gr;Lay’s chips funmix 6 smaken;2.57;f;Chips en snacks;8710398502377;Sligro
296457.1;20;zk;40;gr;Lay’s chips naturel;0.36;f;Chips en snacks;8710398604606;Sligro
579509.1;20;zk;40;gr;Lay’s chips paprika;0.36;f;Chips en snacks;8710398604613;Sligro
378678.1;1;st;;;Tgff economy gastronorm bak 1/2x100;9.45;o;Buffet, chafers & gn-bakken;8710401000302;Sligro
157289.1;1;st;;;Tgff economy gastronorm bak 1/2x65 gep;9.50;o;Buffet, chafers & gn-bakken;8710401000449;Sligro
365007.1;1;st;;;Tgff economy  gn bak 1/3x65;8.08;o;Buffet, chafers & gn-bakken;8710401000647;Sligro
792259.1;1;st;;;Tgff economy gn bak 1/6x150;10.40;o;Buffet, chafers & gn-bakken;8710401000869;Sligro
29148.1;1;st;;;Tgff tussenbrug 300mm;3.56;o;Buffet, chafers & gn-bakken;8710401001637;Sligro
939937.1;1;st;;;Pro chef spuitmondjes rvs kartel;5.34;o;Keukengereedschappen;8710401004119;Sligro
939945.1;1;st;;;Pro chef stekerdoos glad 14-delig;7.51;o;Keukengereedschappen;8710401004195;Sligro
46886.1;1;st;;;Pro chef spuitjes kartel 7delig;3.33;o;Keukengereedschappen;8710401004478;Sligro
940807.1;1;ls;;;Tgff forte inductie koekenpan 24cm;21.80;o;Pannen;8710401005505;Sligro
940815.1;1;ds;;;Slimresto beugelflesje 12cm;4.51;o;Glaswerk;8710401006137;Sligro
471586.1;1;st;;;Karox traditional botermesje;9.45;o;Bestekken;8710401008551;Sligro
415925.1;1;st;;;Karox de heerlyckheid sorbetlepels;10.93;o;Bestekken;8710401008612;Sligro
125282.1;1;pk;;;Bonfire kaarsaansteker recht navulbaar;2.80;o;Kaarsen en kandelaars;8710401009701;Sligro
636987.1;1;st;;;Karox meierij koffielepel;7.55;o;Bestekken;8710401009732;Sligro
253917.1;1;st;;;Karox meierij sorbetlepel;8.08;o;Bestekken;8710401009879;Sligro
253909.1;1;pk;120;st;Karox de heerlyckheid theelepel;36.05;o;Bestekken;8710401011056;Sligro
253925.1;1;st;;;Karox de heerlyckheid koffie/cockt.lepel;8.50;o;Bestekken;8710401011193;Sligro
129684.1;1;sl;80;st;Smikkelbeer snoephorloges;6.18;f;Kinderstuksartikelen;8710401011834;Sligro
183311.1;1;sl;60;st;Smikkelbeer snoepkettingen;6.18;f;Kinderstuksartikelen;8710401012138;Sligro
352177.1;1;zk;1;kg;Smitvis coquilles st.jacques 8/12;23.70;f;Vis diepvries;8710401012909;Sligro
346765.1;1;zk;200;gr;Gouden aar schuimtoefjes;1.19;d;Seizoen zoetwaren pasen;8710401013142;Sligro
420831.1;1;st;1;kg;Smitvis krabsalade;10.40;f;Vis gekoeld;8710401013609;Sligro
420823.1;1;st;1;kg;Smitvis surimisalade;9.03;f;Vis gekoeld;8710401013647;Sligro
171796.1;1;st;1;kg;Smitvis zalmsalade;9.45;f;Vis gekoeld;8710401013661;Sligro
172174.1;1;rl;1.5;lt;Sanissimo bavarois aardbei;4.13;f;Ijs en pudding;8710401014095;Sligro
172103.1;1;rl;1.5;lt;Sanissimo bavarois chocolade;4.18;f;Ijs en pudding;8710401014118;Sligro
427883.1;1;bx;2;kg;Sanissimo musketspikkels;7.03;f;Ijsbenodigdheden;8710401014262;Sligro
981159.1;1;bx;1.35;kg;Sanissimo pindakrokant;6.08;f;Ijsbenodigdheden;8710401014279;Sligro
419953.1;1;bx;1.5;kg;Sanissimo deco-pajets puur;8.46;f;Ijsbenodigdheden;8710401014293;Sligro
134587.1;1;pk;1;kg;Gouden banier slagersleverworst recht;1.57;f;Vleeswaren verpakt;8710401014330;Sligro
658829.1;1;st;12;pt;Partouse wener-appeltaart, 12 punten;5.17;d;Gebak en patisserie diepvries;8710401014873;Sligro
658845.1;1;fl;750;ml;Rois de france aceto balsamico;3.65;f;Azijn en dressings;8710401014958;Sligro
311749.1;1;pt;1.07;kg;Rois de france mosterd dyon;1.30;f;Snack- en tafelsauzen;8710401015108;Sligro
311794.1;1;pt;1.07;kg;Rois de france mosterd grains;1.74;f;Snack- en tafelsauzen;8710401015122;Sligro
311825.1;1;fl;750;ml;Rois de france wijnazijn rood;1.71;f;Azijn en dressings;8710401015153;Sligro
263140.1;1;ct;10;lt;Rois de france natuurazijn blank;3.56;f;Azijn en dressings;8710401015191;Sligro
263116.1;6;fl;1;lt;Rois de france natuurazijn blank;0.38;f;Azijn en dressings;8710401015207;Sligro
312415.1;1;fl;750;ml;Rois de france natuurazijn blank;0.58;f;Azijn en dressings;8710401015214;Sligro
593647.1;1;fl;250;ml;Rois de france sherryazijn jerez;1.57;f;Azijn en dressings;8710401015221;Sligro
593809.1;1;fl;250;ml;Rois de france wijnazijn dragon;0.98;f;Azijn en dressings;8710401015283;Sligro
593639.1;1;fl;250;ml;Rois de france wijnazijn wit;0.98;f;Azijn en dressings;8710401015405;Sligro
409911.1;1;fl;750;ml;Rois de france wijnazijn wit;1.69;f;Azijn en dressings;8710401015412;Sligro
409929.1;1;pt;1.7;lt;Grand gerard eekhoorntjesbrood;12.30;f;Groenteconserven, peulvruchten;8710401016983;Sligro
384459.1;1;st;950;ml;Grand gerard kappertjes 0-7mm;6.03;f;Olijven en antipasti;8710401017300;Sligro
374899.1;1;st;106;ml;Grand gerard kappertjes 0-7mm;3.18;f;Olijven en antipasti;8710401017324;Sligro
163646.1;1;st;370;gr;Grand gerard kappertjes 0-7mm;7.70;f;Olijven en antipasti;8710401017331;Sligro
444254.1;1;pt;185;gr;Rois de france truffelmayonaise;4.70;f;Snack- en tafelsauzen;8710401017423;Sligro
298344.1;1;pt;185;gr;Rois de france knoflookmayonaise;2.80;f;Snack- en tafelsauzen;8710401017584;Sligro
298352.1;1;ds;160;st;Sanissimo oubliehoorn 14cm;6.13;f;Ijsbenodigdheden;8710401018000;Sligro
545628.1;1;bl;4.2;kg;Grand gerard geroosterde rode paprika;8.50;f;Olijven en antipasti;8710401018307;Sligro
545589.1;1;bl;1;kg;Grand gerard gegrilde parika rood/geel;15.49;f;Olijven en antipasti;8710401018758;Sligro
775074.1;1;bl;1;kg;Grand gerard gegrilde aubergine;11.54;f;Olijven en antipasti;8710401018895;Sligro
311095.1;1;bl;1;kg;Grand gerard gegrilde courgette;11.54;f;Olijven en antipasti;8710401019038;Sligro
633227.1;1;st;358;ml;Grand gerard olijven groen zonder pit;3.47;f;Olijven en antipasti;8710401019083;Sligro
731096.1;1;bl;1;kg;Grand gerard gemarineerde artisjokken kwarten;10.59;f;Olijven en antipasti;8710401019205;Sligro
581797.1;1;pt;1;lt;Rois de france martinosaus;3.09;f;Snack- en tafelsauzen;8710401019304;Sligro
525563.1;1;st;0;;Vitello barschort, zwart;6.70;o;Bedrijfskleding;8710401019557;Sligro
264081.1;1;ds;980;gr;Alex meijer koekjesmix popul.apart verp.;7.13;d;Koek & banket grootverbruik;8710401019755;Sligro
920263.1;1;fl;1;lt;Kern bak en braad vloeibaar;2.80;f;Margarine;8710401020317;Sligro
974652.1;1;pk;250;gr;Smitvis palingfilet gerookt kweek zav;37.99;f;Vis gekoeld;8710401020829;Sligro
178227.1;1;fl;250;ml;Rois de france wijnazijn basilicum;1.09;f;Azijn en dressings;8710401021147;Sligro
469636.1;1;ds;940;gr;Alex meijer koekjesmix class.apart verp.;7.89;d;Koek & banket grootverbruik;8710401021161;Sligro
222762.1;1;st;;;Bonfire briket prof cocos;10.40;o;Houtskool;8710401022021;Sligro
603968.1;1;ds;;;Slimresto stapelglas 22cl;20.85;o;Glaswerk;8710401022465;Sligro
665004.1;1;kg;;;Gouden banier schouderham zonder zwoerd;8.34;f;Vleeswaren bulk;8710401022489;Sligro
687828.1;1;fl;;;Bonfire brandpasta;2.38;o;Brandpasta’s;8710401023394;Sligro
159053.1;1;ds;;;Horizon carpaccio 10st;16.57;f;Vlees diepvries;8710401024155;Sligro
665253.1;1;pk;650;gr;De goudsche waegh kaasblokjes j.bel. 9g;6.94;f;Kaas holland vers voorverpakt;8710401024827;Sligro
352088.1;1;pk;665;gr;De goudsche waegh kaasblokjes jong   10g;6.51;f;Kaas holland vers voorverpakt;8710401024834;Sligro
213174.1;1;rl;1.5;lt;Sanissimo bavarois bitterkoekjes;4.04;f;Ijs en pudding;8710401026883;Sligro
378505.1;1;st;1.2;kg;Halal kip tandoori;8.71;f;Maaltijden culivers;8710401027095;Sligro
52141.1;1;bk;1.5;lt;Sanissimo ijsrol roomijs;3.04;f;Ijs en pudding;8710401027125;Sligro
548508.1;1;st;400;gr;Kletzenbrood deluxe;3.56;f;Brood gaspack;8710401027729;Sligro
369161.1;1;st;;;Paperplus duct-tape 5x500cm grijs;5.23;o;Kantoor;8710401028320;Sligro
548532.1;1;st;;;De rooie hen vrije uitloop ei bruin l;5.65;f;Eieren vers;8710401028511;Sligro
546263.1;1;bk;700;gr;Mndv zoutstengel;9.45;f;Chips en snacks;8710401029235;Sligro
88639.1;1;bk;1;kg;Club salade huzarensalade;2.09;f;Salades;8710401029969;Sligro
584732.1;1;em;5;kg;Club salade huzarensalade;9.69;f;Salades;8710401030101;Sligro
348796.1;1;em;10;kg;Club salade huzarensalade;17.77;f;Salades;8710401030170;Sligro
349255.1;1;em;2.5;kg;Club kartoffel salade;5.70;f;Salades;8710401030385;Sligro
233292.1;1;em;2.5;kg;Club salade zalmsalade;10.88;f;Salades;8710401030453;Sligro
966324.1;1;ds;40;st;Lekkernijen cheese sticks;9.57;d;Minisnacks borrelhapjes;8710401031122;Sligro
966308.1;1;ds;;;Tgff drankdispenser 5l el;103.55;o;Buffet, chafers & gn-bakken;8710401032846;Sligro
603201.1;1;st;;;Pro chef maatbeker 3,0l;7.13;o;Keukengereedschappen;8710401035083;Sligro
603256.1;1;st;;;Tgff koekenpan rvs/aa 28cm;23.70;o;Pannen;8710401035939;Sligro
220558.1;1;ct;10;kg;Kern curryketchup;12.26;f;Snack- en tafelsauzen;8710401036103;Sligro
220621.1;1;st;;;Propia toiletpapier 2lgs 180vel;2.76;o;Toilet- & keukenpapier;8710401037254;Sligro
51747.1;1;st;;;Prima donna pizza maker;37.05;o;Elektro keukenmachines;8710401037513;Sligro
278506.1;1;st;;;Prochef handschaaf;0.95;o;Keukengereedschappen;8710401037827;Sligro
640106.1;1;mp;3;bl;Grand gerard tonijn in olie        3x80g;2.00;f;Visconserven;8710401038275;Sligro
395256.1;12;pk;1;lt;Prominent sinaasappelsap;1.05;d;Vruchtensappen;8710401039104;Sligro
279073.1;12;pk;1;lt;Prominent appelsap;1.00;d;Vruchtensappen;8710401039128;Sligro
409568.1;1;zk;750;gr;Alex meijer cantuccini cioccolato;4.56;d;Koek & banket grootverbruik;8710401039395;Sligro
224955.1;1;st;;;Pro chef bonnenhouder 610mm;15.20;o;Keukengereedschappen;8710401039425;Sligro
395382.1;1;st;;;Pro chef bonnenhouder 915mm;14.01;o;Keukengereedschappen;8710401039432;Sligro
242068.1;1;pk;28;pl;Gouden banier serrano ham ±28pl;6.52;f;Vleeswaren verpakt;8710401040988;Sligro
120012.1;1;pk;38;pl;Gouden banier ontbijtspek rond ±38pl;4.89;f;Vleeswaren verpakt;8710401041053;Sligro
967773.1;1;fl;500;ml;Toresano pesto alle genovese;2.50;f;Olijven en antipasti;8710401041268;Sligro
594546.1;6;fl;75;cl;Prominent limonadesiroop aardbei;1.81;d;Siropen;8710401041633;Sligro
210647.1;6;fl;75;cl;Prominent limonadesiroop framboos;1.96;d;Siropen;8710401041664;Sligro
519716.1;1;zk;1;kg;Alex meijer espressobonen santos;10.74;d;Koffie, cacao & oploskoffie;8710401042128;Sligro
298593.1;1;pk;140;gr;Vers van het huys cranberry pate;1.47;f;Vleeswaren vers voorverpakt;8710401043057;Sligro
537492.1;1;bk;360;gr;Gouden banier kipfilet gebr.       ±20pl;4.91;f;Vleeswaren verpakt;8710401044603;Sligro
298585.1;1;pk;22;pl;Gouden banier slagersachterham     ±22pl;8.89;f;Vleeswaren verpakt;8710401044610;Sligro
210760.1;1;pk;19;pl;Gouden banier gebakken beenham     ±19pl;8.84;f;Vleeswaren verpakt;8710401044627;Sligro
60555.1;1;pk;26;pl;Gouden banier schouderham tosti    ±26pl;6.41;f;Vleeswaren verpakt;8710401044641;Sligro
200896.1;1;pk;44;pl;Gouden banier salami               ±44pl;4.45;f;Vleeswaren verpakt;8710401044665;Sligro
518252.1;1;pk;44;pl;Gouden banier cervelaat            ±44pl;4.28;f;Vleeswaren verpakt;8710401044672;Sligro
518278.1;1;pk;1;kg;Gouden banier slagersleverworst ring;2.85;f;Vleeswaren verpakt;8710401044719;Sligro
357818.1;1;pk;140;gr;Vers vh huys beter leven 1* achterham;3.04;f;Vleeswaren vers voorverpakt;8710401044948;Sligro
85607.1;1;pk;140;gr;Vers van het huys runder rookvlees;3.14;f;Vleeswaren vers voorverpakt;8710401045280;Sligro
166932.1;1;st;;;Take dis puntzak k14;26.84;o;Verpakkingsmat./dispos. grootv;8710401046003;Sligro
188439.1;1;rl;1.5;lt;Sanissimo bavarois bosvruchten;2.61;f;Ijs en pudding;8710401046119;Sligro
596145.1;1;pk;140;gr;Vers van het huys casselerrib;2.95;f;Vleeswaren vers voorverpakt;8710401046614;Sligro
891388.1;1;st;1;st;Sligro gemaksbak;0.01;o;Verkoopondersteun. art. retail;8710401047819;Sligro
684472.1;3;bl;425;gr;Grand gerard mangoschijven;1.33;f;Vruchtenconserven;8710401048403;Sligro
669736.1;1;bk;1.2;kg;Linzenschotel halal;6.27;f;Convenience;8710401048601;Sligro
669702.1;1;bk;1.2;kg;Vis tajine halal;12.64;f;Convenience;8710401048694;Sligro
301710.1;1;ds;18;st;Kern brab.bakkersworstenbrood  3x6stx90g;8.50;f;Horeca diepvries;8710401048830;Sligro
301728.1;1;bk;1.2;kg;Halal cous cous+groenten;7.70;f;Convenience;8710401048861;Sligro
301752.1;1;st;;;Take dis aluminiumfolie 30cmx83m  11my;6.89;o;Verpakkingsmat./dispos. grootv;8710401049462;Sligro
248446.1;6;bl;850;gr;Grand gerard tomatenpuree;1.42;f;Tomaten en pastasauzen;8710401049486;Sligro
196500.1;1;bl;4.5;kg;Grand gerard tomatenpuree;8.79;f;Tomaten en pastasauzen;8710401049509;Sligro
801312.1;1;st;;;Take dis aluminiumfolie 40cmx200m 12my;19.67;o;Verpakkingsmat./dispos. grootv;8710401049608;Sligro
396163.1;1;st;;;Take dis aluminiumfolie 50cmx150m 12my;19.24;o;Verpakkingsmat./dispos. grootv;8710401049745;Sligro
51226.1;12;st;225;gr;Gouden banier gelderse rookworst;0.84;f;Vleesconserven;8710401049837;Sligro
241630.1;1;ds;1;kg;Bonbiance luxe handwerkbonbons brugge;15.68;d;Bonbons;8710401049844;Sligro
228030.1;1;ds;250;gr;Bonbiance luxe handwerkbonbons brugge;4.54;d;Bonbons;8710401049905;Sligro
925027.1;1;st;;;Propia toiletpapier 3lgs 180vel;5.65;o;Toilet- & keukenpapier;8710401049929;Sligro
713739.1;1;pk;1;kg;Gouden banier gerookte spekreepjes;7.03;f;Vleeswaren verpakt;8710401049967;Sligro
670800.1;1;cn;5;lt;Bonfire lampolie;10.31;o;Kaarsen en kandelaars;8710401050994;Sligro
97620.1;1;ds;96;st;Lekkernijen mega mini snack mix, 96 st;12.30;d;Minisnacks borrelhapjes;8710401051274;Sligro
958279.1;1;bk;2.5;lt;Sanissimo slagroomijs;4.99;f;Ijs en pudding;8710401051298;Sligro
946662.1;1;st;1.7;lt;Grand gerard kapperappels;5.65;f;Olijven en antipasti;8710401052097;Sligro
30783.1;1;ds;750;st;Verrassend lekker zoutstick 750x1g;6.60;f;Kruiden en specerijen;8710401052394;Sligro
313291.1;1;pk;;;Take dis bierglas + kraag pp;31.30;o;Verpakkingsmat./dispos. grootv;8710401052448;Sligro
355230.1;1;ds;750;st;Verrassend lekker peperstick 750 sticks;12.64;f;Kruiden en specerijen;8710401052622;Sligro
14813.1;1;bk;1;kg;Club salade farmersaldade;3.23;f;Salades;8710401052790;Sligro
184105.1;1;bk;1;kg;Club salade 4-jaargetijden;3.75;f;Salades;8710401052806;Sligro
344899.1;1;bk;1;kg;Club salade griekse witte kool;2.71;f;Salades;8710401052813;Sligro
659545.1;1;zk;500;gr;Daendels superfruit&pittenmix;6.60;f;Zuidvruchten;8710401054718;Sligro
659579.1;1;st;;;Take dis hemdtas hdpe wit 27/12x48cm;3.90;o;Verpakkingsmat./dispos. grootv;8710401054732;Sligro
335065.1;1;zk;500;gr;Daendels superfruit mix;9.45;f;Zuidvruchten;8710401054930;Sligro
317779.1;1;bk;2.5;lt;Sanissimo sorbetijs citroen;6.65;f;Ijs en pudding;8710401055234;Sligro
841299.1;1;st;;;Pro chef maatschenker 35cc helder;12.30;o;Restaurantbenodigdheden;8710401056156;Sligro
560000.1;1;st;;;Pro chef maatschenker 50cc posi;12.30;o;Restaurantbenodigdheden;8710401056231;Sligro
563838.1;1;em;120;st;De rooie hen scharrelei gekookt/gepeld m;5.65;f;Eierproducten gekoeld;8710401057825;Sligro
305604.1;1;pk;500;gr;Smitvis zalmsnippers gerookt;6.18;f;Vis gekoeld;8710401059928;Sligro
306317.1;1;pk;250;gr;Smitvis gravad lachs;5.46;f;Vis gekoeld;8710401059935;Sligro
306448.1;1;pk;400;gr;Smitvis party pack paling/zalm;14.82;f;Vis gekoeld;8710401059959;Sligro
306579.1;1;pk;500;gr;Smitvis zalm tranches zav;10.40;f;Vis gekoeld;8710401060030;Sligro
362009.1;1;pk;500;gr;Smitvis schotse zalm zav;13.25;f;Vis gekoeld;8710401060047;Sligro
231693.1;1;pk;0.5;kg;Smitvis amb. zalmzijde sockeye gesn;26.55;f;Vis gekoeld;8710401060054;Sligro
385015.1;1;pk;250;gr;Klooster palingfilet gerookt kweek zav;22.33;f;Vis gekoeld;8710401060078;Sligro
23752.1;1;ds;80;st;Kern bitterbal 20% vlees 80x25g;8.08;f;Horeca diepvries;8710401060153;Sligro
649765.1;1;ds;28;st;Kern kroket 25% vlees 28x100g;12.21;f;Horeca diepvries;8710401060672;Sligro
888089.1;1;ds;32;st;Kern kroket 20% vlees 32x70g;7.60;f;Horeca diepvries;8710401060887;Sligro
888102.1;1;ds;60;st;Lekkernijen rundvl.bitterbal 20%  60x20g;6.84;d;Minisnacks borrelhapjes;8710401061136;Sligro
23723.1;1;em;40;st;Smitvis haring msc 40st;42.75;f;Vis vers;8710401061853;Sligro
659142.1;1;bk;2.5;lt;Sanissimo premium sorbet stoofpeer;10.40;f;Ijs en pudding;8710401062256;Sligro
660423.1;1;st;450;gr;Smitvis zalmsalade;5.65;f;Vis gekoeld;8710401062263;Sligro
938017.1;1;ds;6;st;Bonfire brandpasta;4.56;o;Brandpasta’s;8710401064830;Sligro
597251.1;1;ds;60;st;Bonfire brandpasta;33.87;o;Brandpasta’s;8710401064847;Sligro
439199.1;1;pk;;;Paperplus papier a4 multifunctioneel;2.66;o;Kantoor;8710401065165;Sligro
432210.1;1;kr;2;st;Vitello t-shirt navy l;9.26;o;Bedrijfskleding;8710401065172;Sligro
982236.1;1;ls;1;st;Vitello polo pique limegroen m;9.26;o;Bedrijfskleding;8710401065608;Sligro
57400.1;1;kr;2;st;Vitello t-shirt zwart xxl;9.26;o;Bedrijfskleding;8710401065806;Sligro
274340.1;1;ls;1;st;Vitello polo pique limegroen xl;9.26;o;Bedrijfskleding;8710401065882;Sligro
167213.1;1;st;1;st;Vitello kookschort verstelb 100x100cm streep;14.49;o;Bedrijfskleding;8710401066018;Sligro
178387.1;1;cn;5;lt;Prominent limonadesiroop multivrucht,can;9.45;d;Siropen;8710401066858;Sligro
144383.1;1;zk;1;kg;Alex meijer espressobonen decaffinato;10.74;d;Koffie, cacao & oploskoffie;8710401066896;Sligro
720558.1;1;st;450;gr;Smitvis garnaalsalade;9.64;f;Vis gekoeld;8710401067435;Sligro
290391.1;1;st;450;gr;Smitvis surimisalade;4.70;f;Vis gekoeld;8710401067466;Sligro
371757.1;1;bk;1;kg;Club salade gemengde rauwkost;2.76;f;Salades;8710401067763;Sligro
371804.1;1;em;3;kg;Club salade american coleslaw;9.45;f;Salades;8710401067787;Sligro
697226.1;1;em;3;kg;Club salade griekse witte kool;6.46;f;Salades;8710401067817;Sligro
637386.1;1;em;3;kg;Club salade farmersalade;8.08;f;Salades;8710401067824;Sligro
